Date,Open,High,Low,Close,Volume,Adj Close
2015-09-03,139.779999,140.779999,139.059998,139.600006,880000,138.697207
2015-09-02,137.429993,138.949997,136.320007,138.949997,1340100,138.051401
2015-09-01,136.679993,137.529999,135.020004,135.919998,1218600,135.040998
2015-08-31,139.520004,140.419998,138.229996,139.529999,661500,138.627652
2015-08-28,139.710007,141.389999,139.020004,140.669998,1024800,139.760279
2015-08-27,139.210007,141.369995,137.589996,140.649994,1195400,139.740404
2015-08-26,137.929993,138.710007,134.529999,137.789993,1598100,136.898899
2015-08-25,137.169998,138.100006,134.669998,134.809998,2643600,133.938175
2015-08-24,130.009995,136.600006,125.00,132.320007,2526700,131.464288
2015-08-21,139.550003,139.820007,136.940002,137.490005,1769600,136.600852
2015-08-20,143.440002,144.160004,140.279999,140.380005,1348300,139.472161
2015-08-19,145.289993,145.710007,144.259995,144.649994,1000700,143.714536
2015-08-18,146.389999,146.899994,145.710007,146.029999,849300,145.085616
2015-08-17,146.679993,147.149994,145.830002,146.759995,420900,145.810891
2015-08-14,146.00,147.080002,145.630005,146.740005,506700,145.791031
2015-08-13,144.940002,146.429993,144.50,145.740005,773600,144.797498
2015-08-12,145.949997,146.190002,143.630005,145.380005,1362400,144.439826
2015-08-11,146.740005,147.130005,145.419998,146.699997,1163700,145.751282
2015-08-10,147.630005,148.360001,147.089996,148.350006,1004400,147.39062
2015-08-07,146.690002,147.619995,145.529999,146.190002,1728900,145.244585
2015-08-06,147.470001,148.350006,146.509995,147.020004,2335600,146.069219
2015-08-05,147.75,148.559998,145.360001,147.449997,1331200,146.496431
2015-08-04,146.199997,147.759995,145.690002,146.089996,1198700,145.145226
2015-08-03,142.179993,147.289993,141.910004,145.880005,2816200,144.936592
2015-07-31,143.229996,144.110001,141.429993,142.509995,2348900,141.588376
2015-07-30,142.50,144.00,140.50,142.339996,3569700,141.419477
2015-07-29,132.50,134.600006,131.619995,134.139999,1712800,133.27251
2015-07-28,129.509995,133.789993,128.509995,132.820007,1862300,131.961054
2015-07-27,129.009995,129.669998,128.389999,128.820007,1615600,127.986923
2015-07-24,132.380005,132.710007,129.440002,130.059998,1541600,129.218894
2015-07-23,132.970001,132.970001,131.220001,132.710007,1951500,131.851765
2015-07-22,133.240005,134.070007,132.619995,132.800003,1576400,131.94118
2015-07-21,135.460007,135.649994,132.710007,133.440002,897000,132.57704
2015-07-20,136.080002,136.160004,135.050003,135.240005,728300,134.365402
2015-07-17,137.070007,137.080002,135.460007,136.210007,670400,135.329131
2015-07-16,137.820007,138.130005,136.339996,137.070007,2509900,136.18357
2015-07-15,136.979996,138.429993,136.520004,137.50,1130600,136.610781
2015-07-14,136.360001,137.839996,136.229996,137.190002,773300,136.302789
2015-07-13,137.050003,137.490005,136.089996,136.490005,720600,135.607319
2015-07-10,134.020004,136.289993,133.649994,135.929993,1034200,135.050927
2015-07-09,134.589996,135.309998,132.220001,132.259995,1638700,131.404663
2015-07-08,135.470001,136.029999,132.940002,132.990005,1549900,132.129953
2015-07-07,136.179993,137.259995,134.919998,136.919998,1134200,136.03453
2015-07-06,136.119995,137.179993,135.50,136.110001,861400,135.229771
2015-07-02,139.210007,139.389999,136.169998,137.380005,1360900,136.491562
2015-07-01,137.039993,138.679993,137.039993,138.520004,1166800,137.624189
2015-06-30,137.869995,138.429993,136.690002,136.830002,1190800,135.945116
2015-06-29,140.610001,141.100006,136.899994,137.130005,1752900,136.243179
2015-06-26,143.160004,143.610001,141.479996,142.080002,2587700,140.356399
2015-06-25,144.449997,144.789993,142.179993,142.830002,857600,141.0973
2015-06-24,144.300003,144.350006,142.940002,143.720001,866900,141.976503
2015-06-23,145.789993,146.580002,144.610001,144.869995,1015800,143.112546
2015-06-22,145.960007,146.600006,145.130005,145.850006,897100,144.080668
2015-06-19,146.559998,147.110001,145.080002,145.169998,841900,143.40891
2015-06-18,146.899994,147.710007,146.610001,146.940002,895500,145.157442
2015-06-17,146.240005,146.770004,145.220001,146.169998,755900,144.396779
2015-06-16,144.199997,146.110001,144.199997,145.710007,646900,143.942367
2015-06-15,144.160004,145.169998,143.139999,144.130005,779100,142.381533
2015-06-12,145.679993,146.399994,144.699997,144.949997,605400,143.191577
2015-06-11,146.149994,147.490005,145.979996,146.199997,655000,144.426413
2015-06-10,145.470001,146.350006,144.940002,145.940002,658900,144.169573
2015-06-09,145.119995,145.580002,143.660004,144.429993,925800,142.677882
2015-06-08,145.460007,145.770004,144.520004,144.539993,567800,142.786548
2015-06-05,145.350006,145.970001,144.589996,145.580002,846900,143.81394
2015-06-04,145.070007,147.210007,144.669998,145.929993,1407300,144.159685
2015-06-03,148.139999,149.089996,148.009995,148.339996,1194400,146.540452
2015-06-02,147.139999,148.75,146.270004,148.149994,1002000,146.352755
2015-06-01,147.649994,148.100006,146.289993,147.449997,660400,145.661249
2015-05-29,147.850006,148.410004,146.410004,146.759995,1066800,144.979618
2015-05-28,146.970001,148.309998,146.850006,148.199997,520200,146.402151
2015-05-27,146.00,148.050003,145.550003,147.539993,616800,145.750154
2015-05-26,146.029999,146.419998,145.300003,146.039993,669600,144.268351
2015-05-22,147.520004,148.070007,146.369995,146.770004,749400,144.989506
2015-05-21,146.710007,148.410004,146.589996,147.990005,608600,146.194707
2015-05-20,147.720001,148.009995,146.809998,147.119995,640700,145.335251
2015-05-19,147.979996,149.369995,147.149994,147.509995,760600,145.720519
2015-05-18,148.410004,148.589996,147.350006,147.929993,527000,146.135422
2015-05-15,147.949997,148.960007,147.179993,148.479996,908000,146.678753
2015-05-14,146.00,147.729996,144.830002,147.619995,996100,145.829185
2015-05-13,144.660004,146.050003,143.630005,144.949997,1913000,143.191577
2015-05-12,144.949997,145.729996,144.149994,144.479996,762600,142.727278
2015-05-11,147.389999,148.279999,145.960007,146.009995,908300,144.238716
2015-05-08,147.869995,149.020004,147.589996,147.970001,920600,146.174945
2015-05-07,145.279999,146.570007,144.389999,146.190002,790500,144.41654
2015-05-06,146.389999,147.130005,144.710007,145.550003,730600,143.784305
2015-05-05,148.190002,148.990005,144.960007,145.410004,1018400,143.646004
2015-05-04,147.929993,149.080002,147.110001,147.580002,1122200,145.789677
2015-05-01,143.75,147.899994,143.509995,146.600006,1949100,144.82157
2015-04-30,153.350006,153.350006,142.270004,143.429993,4796500,141.690013
2015-04-29,151.820007,152.990005,151.369995,151.869995,1391000,150.027628
2015-04-28,150.850006,153.580002,149.809998,152.960007,2480000,151.104416
2015-04-27,149.949997,152.179993,148.690002,151.059998,2014700,149.227456
2015-04-24,150.660004,151.080002,149.369995,150.059998,1071800,148.239588
2015-04-23,151.220001,151.490005,150.029999,150.600006,618700,148.773045
2015-04-22,151.809998,152.119995,150.360001,151.470001,538800,149.632486
2015-04-21,152.00,152.389999,151.070007,151.929993,675900,150.086897
2015-04-20,150.50,151.589996,149.860001,151.369995,662000,149.533693
2015-04-17,150.75,151.389999,148.630005,149.850006,982300,148.032144
2015-04-16,152.00,152.00,150.75,151.589996,621500,149.751026
2015-04-15,152.360001,153.929993,151.960007,152.350006,809100,150.501816
2015-04-14,151.020004,152.399994,150.509995,151.839996,955300,149.997993
2015-04-13,151.559998,152.50,150.539993,150.580002,815600,148.753284
2015-04-10,152.240005,152.509995,150.990005,151.919998,509900,150.077024
2015-04-09,150.970001,152.199997,150.520004,152.050003,541300,150.205452
2015-04-08,151.429993,152.229996,150.220001,150.970001,640900,149.138552
2015-04-07,151.710007,153.440002,151.119995,151.179993,662500,149.345996
2015-04-06,151.070007,152.529999,150.619995,152.089996,874500,150.24496
2015-04-02,149.830002,151.720001,149.600006,151.039993,587900,149.207695
2015-04-01,150.889999,151.820007,149.339996,150.089996,1409400,148.269222
2015-03-31,153.229996,154.110001,151.160004,151.279999,1619700,149.444789
2015-03-30,154.009995,154.550003,153.009995,153.800003,1598900,151.934222
2015-03-27,151.289993,153.169998,150.360001,152.75,1061800,150.09678
2015-03-26,149.919998,151.960007,148.910004,151.160004,843100,148.534402
2015-03-25,152.309998,153.619995,150.630005,150.660004,830900,148.043086
2015-03-24,152.00,152.800003,151.639999,152.179993,632300,149.536674
2015-03-23,152.710007,153.199997,151.889999,151.889999,813500,149.251718
2015-03-20,151.949997,153.649994,150.949997,152.710007,1866500,150.057482
2015-03-19,153.770004,154.029999,151.580002,152.240005,779100,149.595644
2015-03-18,151.759995,155.789993,150.350006,154.679993,1188300,151.99325
2015-03-17,152.309998,153.240005,151.380005,152.639999,790800,149.98869
2015-03-16,152.899994,153.440002,151.949997,152.630005,653600,149.978869
2015-03-13,152.690002,153.139999,151.119995,152.00,678400,149.359807
2015-03-12,152.119995,153.470001,152.00,153.289993,731500,150.627394
2015-03-11,152.649994,152.789993,151.289993,151.300003,798900,148.671969
2015-03-10,152.460007,152.75,151.279999,152.100006,966700,149.458077
2015-03-09,153.270004,154.25,152.970001,153.889999,591400,151.216978
2015-03-06,153.75,154.210007,152.309998,152.610001,993900,149.959213
2015-03-05,154.800003,155.059998,154.199997,154.860001,611200,152.170131
2015-03-04,155.899994,156.699997,154.429993,154.740005,1121900,152.05222
2015-03-03,157.839996,158.199997,155.860001,156.059998,686100,153.349284
2015-03-02,156.139999,158.199997,156.00,158.130005,883000,155.383336
2015-02-27,156.779999,156.869995,155.949997,156.139999,648700,153.427896
2015-02-26,156.740005,157.279999,155.850006,156.630005,514200,153.909391
2015-02-25,156.979996,157.639999,156.809998,157.050003,450800,154.322094
2015-02-24,156.440002,157.539993,155.949997,156.979996,741100,154.253302
2015-02-23,156.820007,157.360001,155.839996,156.100006,830000,153.388598
2015-02-20,155.809998,157.729996,154.610001,157.660004,898400,154.921499
2015-02-19,154.50,157.110001,154.050003,156.080002,960000,153.368941
2015-02-18,153.460007,154.029999,152.600006,153.869995,715600,151.197321
2015-02-17,152.520004,154.190002,152.199997,153.460007,827300,150.794454
2015-02-13,152.059998,153.580002,151.789993,152.809998,727900,150.155736
2015-02-12,150.979996,152.570007,150.119995,152.220001,1440200,149.575987
2015-02-11,149.889999,150.539993,148.740005,150.009995,756000,147.404368
2015-02-10,150.020004,150.860001,148.649994,150.289993,915500,147.679503
2015-02-09,150.199997,151.100006,149.339996,149.770004,864500,147.168546
2015-02-06,151.270004,151.779999,149.770004,150.320007,741900,147.708996
2015-02-05,149.279999,151.570007,148.949997,151.520004,1207700,148.888149
2015-02-04,148.059998,149.50,147.229996,148.419998,988200,145.841989
2015-02-03,148.490005,149.149994,146.559998,148.410004,1313900,145.832168
2015-02-02,144.369995,148.160004,141.880005,147.679993,1360100,145.114837
2015-01-30,145.649994,149.00,145.00,145.610001,2650300,143.0808
2015-01-29,143.00,148.050003,143.00,146.990005,3451200,144.436835
2015-01-28,142.25,142.899994,138.389999,138.830002,1854100,136.418568
2015-01-27,141.559998,143.169998,140.490005,141.850006,1240500,139.386116
2015-01-26,143.059998,143.550003,141.679993,143.080002,1218100,140.594747
2015-01-23,144.00,144.080002,142.210007,143.460007,847900,140.968151
2015-01-22,143.789993,144.460007,141.630005,144.320007,883400,141.813214
2015-01-21,141.330002,143.660004,140.630005,143.100006,747100,140.614404
2015-01-20,140.970001,141.720001,138.979996,141.380005,967500,138.924278
2015-01-16,139.50,140.399994,137.070007,139.710007,1464000,137.283288
2015-01-15,141.339996,142.050003,139.100006,139.460007,917700,137.03763
2015-01-14,139.490005,140.220001,137.619995,139.929993,1023800,137.499452
2015-01-13,143.270004,144.289993,140.100006,141.619995,689100,139.1601
2015-01-12,143.25,143.339996,141.529999,142.369995,526100,139.897073
2015-01-09,145.880005,145.880005,143.199997,143.360001,741500,140.869882
2015-01-08,142.899994,145.899994,142.899994,145.539993,997100,143.012009
2015-01-07,141.830002,142.649994,140.729996,142.25,677100,139.779162
2015-01-06,141.490005,142.75,139.710007,140.729996,1184200,138.28556
2015-01-05,144.360001,144.360001,139.720001,140.779999,1762600,138.334694
2015-01-02,143.389999,145.839996,142.880005,145.429993,1344600,142.903919
2014-12-31,145.679993,146.850006,144.119995,144.229996,1037300,141.724766
2014-12-30,146.929993,147.929993,146.179993,146.440002,649600,143.896385
2014-12-29,148.720001,149.300003,147.759995,148.339996,532600,145.006753
2014-12-26,148.720001,149.610001,148.039993,149.119995,323200,145.769225
2014-12-24,148.580002,149.080002,148.050003,148.580002,272300,145.241365
2014-12-23,148.339996,149.279999,148.139999,148.580002,666300,145.241365
2014-12-22,147.00,147.860001,146.520004,147.830002,992100,144.508218
2014-12-19,144.990005,148.740005,144.449997,147.039993,2286100,143.735961
2014-12-18,142.630005,144.690002,142.399994,144.449997,2255800,141.204163
2014-12-17,137.539993,141.350006,137.139999,140.960007,1568800,137.792594
2014-12-16,136.520004,139.869995,136.380005,136.820007,1236800,133.745621
2014-12-15,138.919998,139.119995,135.410004,137.320007,1995300,134.234386
2014-12-12,141.880005,142.630005,137.970001,138.059998,1797100,134.957749
2014-12-11,142.929993,144.529999,142.130005,143.270004,1160400,140.050685
2014-12-10,144.350006,144.820007,141.490005,142.009995,1180700,138.818988
2014-12-09,144.649994,145.039993,143.380005,144.770004,919400,141.51698
2014-12-08,146.600006,146.690002,145.110001,145.589996,944200,142.318546
2014-12-05,145.929993,147.529999,145.820007,146.729996,787800,143.432929
2014-12-04,144.990005,146.309998,144.229996,145.800003,826000,142.523834
2014-12-03,143.649994,145.699997,143.419998,145.380005,942700,142.113273
2014-12-02,143.860001,144.449997,143.339996,143.809998,992200,140.578544
2014-12-01,143.630005,144.559998,142.970001,144.089996,955700,140.852252
2014-11-28,144.830002,145.00,143.410004,143.830002,551100,140.598099
2014-11-26,144.880005,145.289993,143.869995,145.210007,925100,141.947095
2014-11-25,144.860001,146.460007,144.860001,145.350006,1748300,142.083949
2014-11-24,145.149994,145.619995,144.259995,144.75,1054400,141.497425
2014-11-21,143.910004,145.389999,143.630005,145.149994,1694500,141.888431
2014-11-20,141.25,142.789993,140.979996,142.679993,1123500,139.473931
2014-11-19,139.899994,142.490005,139.830002,142.139999,1847900,138.946072
2014-11-18,136.00,139.240005,135.789993,138.899994,1238700,135.77887
2014-11-17,134.850006,135.889999,134.50,135.809998,1411000,132.758307
2014-11-14,135.229996,136.199997,134.449997,134.710007,728600,131.683033
2014-11-13,134.979996,135.869995,134.630005,135.529999,821000,132.4846
2014-11-12,135.00,135.350006,134.50,134.789993,1410500,131.761222
2014-11-11,134.929993,135.350006,134.490005,134.919998,802500,131.888306
2014-11-10,135.00,135.139999,134.259995,134.899994,678900,131.868751
2014-11-07,135.369995,135.740005,134.399994,134.940002,971600,131.907861
2014-11-06,134.330002,135.160004,133.440002,135.009995,1181500,131.97628
2014-11-05,135.00,135.089996,133.570007,133.970001,1479800,130.959656
2014-11-04,135.00,135.169998,133.070007,133.669998,1935200,130.666394
2014-11-03,134.610001,136.229996,133.320007,135.389999,1699600,132.347746
2014-10-31,134.389999,135.419998,133.149994,134.660004,2853600,131.634154
2014-10-30,131.00,136.080002,131.00,133.580002,3141900,130.57842
2014-10-29,129.729996,129.75,126.830002,128.850006,3736400,125.954708
2014-10-28,129.119995,130.259995,128.639999,129.720001,1539000,126.805154
2014-10-27,130.429993,130.429993,127.830002,128.550003,2026200,125.661447
2014-10-24,129.50,131.990005,128.889999,131.50,1308600,128.545156
2014-10-23,130.960007,131.089996,129.070007,129.520004,1572200,126.609652
2014-10-22,131.389999,132.460007,129.479996,129.600006,1462900,126.687856
2014-10-21,129.800003,131.699997,129.520004,130.75,2203500,127.812009
2014-10-20,128.929993,129.970001,128.369995,129.970001,1321800,127.049537
2014-10-17,128.800003,129.729996,127.919998,129.009995,2040200,126.111102
2014-10-16,125.230003,129.210007,124.559998,127.709999,3022800,124.840318
2014-10-15,119.239998,126.860001,118.239998,126.269997,3643000,123.432673
2014-10-14,119.599998,122.699997,118.199997,121.010002,2945700,118.290872
2014-10-13,122.660004,123.339996,118.790001,119.029999,2333000,116.35536
2014-10-10,122.540001,123.93,121.440002,122.959999,2628000,120.197052
2014-10-09,126.50,126.620003,122.160004,123.309998,2650400,120.539185
2014-10-08,125.800003,126.910004,123.440002,126.699997,2303500,123.853011
2014-10-07,127.849998,127.970001,125.660004,125.849998,2101200,123.022112
2014-10-06,128.960007,128.970001,127.940002,128.669998,1338400,125.778745
2014-10-03,129.070007,129.50,127.68,128.559998,1359900,125.671216
2014-10-02,126.339996,128.220001,124.489998,127.419998,2432200,124.556833
2014-10-01,129.440002,129.710007,126.199997,126.480003,3023800,123.63796
2014-09-30,133.110001,133.300003,130.179993,130.179993,1801500,127.25481
2014-09-29,132.990005,133.869995,132.830002,133.130005,1140300,130.138534
2014-09-26,133.00,135.279999,133.00,134.770004,1290500,130.98899
2014-09-25,134.850006,135.119995,132.789993,133.020004,1805900,129.288087
2014-09-24,133.800003,136.00,133.309998,135.679993,1776100,131.873448
2014-09-23,134.199997,134.419998,133.350006,133.410004,2038600,129.667145
2014-09-22,134.50,134.699997,133.759995,134.199997,1918500,130.434974
2014-09-19,133.690002,135.960007,133.369995,134.50,6640400,130.726561
2014-09-18,131.720001,137.449997,131.059998,133.039993,4749400,129.307515
2014-09-17,131.990005,133.020004,130.220001,130.919998,2301300,127.246997
2014-09-16,128.729996,132.279999,128.350006,131.479996,3399000,127.791284
2014-09-15,127.830002,129.059998,126.82,128.949997,2428100,125.332265
2014-09-12,128.389999,129.050003,127.459999,128.220001,2041600,124.622749
2014-09-11,130.470001,130.509995,128.029999,128.429993,3140100,124.826849
2014-09-10,129.929993,131.729996,129.160004,131.610001,3813200,127.917641
2014-09-09,132.039993,132.039993,129.520004,130.110001,1261900,126.459724
2014-09-08,132.300003,133.389999,131.660004,131.990005,931300,128.286985
2014-09-05,132.210007,132.580002,131.520004,132.539993,846300,128.821543
2014-09-04,132.889999,133.399994,132.190002,132.429993,777700,128.714628
2014-09-03,132.279999,133.440002,132.279999,132.880005,1021000,129.152015
2014-09-02,133.169998,133.509995,131.710007,132.289993,1254200,128.578556
2014-08-29,133.699997,133.869995,132.630005,133.210007,960200,129.472759
2014-08-28,132.50,133.899994,131.889999,133.339996,1839700,129.599101
2014-08-27,133.029999,133.789993,132.389999,133.00,1099300,129.268644
2014-08-26,133.820007,133.820007,133.020004,133.399994,693700,129.657416
2014-08-25,133.330002,133.839996,132.660004,133.179993,702000,129.443587
2014-08-22,133.160004,133.300003,132.490005,132.75,779600,129.025658
2014-08-21,133.889999,134.020004,132.929993,133.130005,1137100,129.395001
2014-08-20,134.320007,134.399994,133.330002,133.809998,750400,130.055917
2014-08-19,134.220001,134.800003,133.570007,134.380005,1341800,130.609932
2014-08-18,133.389999,134.309998,133.389999,134.139999,989500,130.37666
2014-08-15,132.839996,133.820007,131.559998,132.779999,840800,129.054815
2014-08-14,132.610001,133.110001,132.190002,132.550003,543000,128.831272
2014-08-13,132.710007,132.789993,132.070007,132.440002,1140900,128.724357
2014-08-12,132.149994,132.339996,131.070007,131.990005,583800,128.286985
2014-08-11,133.300003,133.539993,131.899994,132.029999,889100,128.325856
2014-08-08,131.479996,132.759995,130.960007,132.669998,937700,128.9479
2014-08-07,132.940002,132.940002,130.679993,131.160004,1045300,127.480269
2014-08-06,132.369995,133.149994,131.860001,132.320007,1470800,128.607728
2014-08-05,135.199997,135.199997,132.100006,132.660004,2886400,128.938186
2014-08-04,134.179993,135.529999,133.070007,135.320007,864900,131.523563
2014-08-01,131.460007,133.600006,131.220001,133.119995,1666000,129.385272
2014-07-31,134.210007,135.020004,131.940002,131.949997,1471100,128.248099
2014-07-30,136.169998,136.910004,134.679993,135.339996,981100,131.542991
2014-07-29,136.50,136.800003,135.860001,135.860001,1457500,132.048406
2014-07-28,135.75,136.330002,134.820007,136.320007,1302900,132.495507
2014-07-25,134.729996,136.00,134.679993,135.869995,1220700,132.05812
2014-07-24,135.279999,136.429993,134.759995,135.160004,1667600,131.368048
2014-07-23,130.199997,136.309998,130.050003,136.089996,4299800,132.271949
2014-07-22,130.039993,130.559998,129.720001,130.330002,988100,126.673553
2014-07-21,129.330002,130.160004,129.050003,130.059998,924000,126.411124
2014-07-18,129.199997,130.160004,128.360001,129.979996,1163100,126.333367
2014-07-17,129.380005,129.850006,128.509995,128.740005,962400,125.128165
2014-07-16,129.990005,130.380005,129.25,129.800003,827500,126.158424
2014-07-15,129.979996,130.75,129.270004,129.600006,1434200,125.964038
2014-07-14,129.979996,129.979996,129.190002,129.610001,924500,125.973752
2014-07-11,128.50,129.449997,128.330002,129.419998,631600,125.78908
2014-07-10,128.00,129.100006,127.68,128.690002,706800,125.079564
2014-07-09,129.369995,129.479996,128.490005,129.279999,836800,125.653008
2014-07-08,128.160004,129.229996,127.940002,128.580002,842000,124.97265
2014-07-07,128.759995,129.199997,128.339996,128.910004,707400,125.293394
2014-07-03,129.399994,129.529999,129.00,129.419998,519400,125.78908
2014-07-02,129.660004,129.660004,128.449997,128.630005,829900,125.02125
2014-07-01,128.300003,129.479996,127.260002,129.259995,1561800,125.633565
2014-06-30,128.410004,129.350006,127.339996,128.619995,1405500,125.011521
2014-06-27,126.870003,128.649994,126.620003,128.610001,1514800,125.001807
2014-06-26,129.720001,129.940002,128.020004,128.830002,920600,124.467238
2014-06-25,129.210007,130.199997,128.130005,129.539993,947500,125.153186
2014-06-24,130.050003,130.160004,128.940002,129.220001,1376100,124.844031
2014-06-23,130.580002,130.619995,129.649994,130.130005,753800,125.723218
2014-06-20,130.25,130.830002,129.720001,130.75,2460100,126.322217
2014-06-19,130.289993,130.949997,129.389999,129.699997,2099300,125.307772
2014-06-18,128.699997,131.479996,128.570007,130.720001,9193200,126.293234
2014-06-17,120.18,121.629997,119.800003,121.599998,804100,117.482076
2014-06-16,121.07,121.07,119.610001,120.519997,818000,116.438647
2014-06-13,119.589996,121.480003,119.400002,121.129997,700300,117.027991
2014-06-12,121.919998,121.919998,119.32,119.540001,995000,115.491839
2014-06-11,122.599998,122.949997,121.839996,121.989998,603400,117.858868
2014-06-10,122.639999,123.339996,121.809998,123.32,1233200,119.14383
2014-06-09,123.400002,123.410004,122.50,122.949997,714100,118.786357
2014-06-06,122.970001,123.580002,122.599998,123.550003,563400,119.366044
2014-06-05,121.199997,123.010002,119.559998,122.860001,1002500,118.699408
2014-06-04,121.230003,121.730003,120.389999,120.449997,829100,116.371018
2014-06-03,121.529999,121.839996,120.849998,121.540001,661500,117.42411
2014-06-02,120.00,122.059998,119.739998,121.830002,858600,117.70429
2014-05-30,119.849998,120.089996,119.169998,119.970001,496100,115.907277
2014-05-29,119.220001,120.32,117.940002,120.220001,533300,116.148811
2014-05-28,118.800003,119.139999,118.25,118.309998,371300,114.303489
2014-05-27,119.230003,119.720001,118.620003,118.790001,458300,114.767237
2014-05-23,118.18,118.849998,117.639999,118.739998,587900,114.718927
2014-05-22,118.339996,119.00,117.879997,118.190002,394600,114.187557
2014-05-21,117.169998,118.75,116.610001,118.510002,770700,114.49672
2014-05-20,117.82,118.260002,116.290001,116.75,731100,112.79632
2014-05-19,118.489998,119.419998,117.919998,118.230003,546400,114.226204
2014-05-16,117.080002,118.540001,116.669998,118.50,1021500,114.487057
2014-05-15,119.349998,119.349998,116.660004,116.980003,1006600,113.018534
2014-05-14,119.230003,120.25,118.800003,119.699997,526500,115.646417
2014-05-13,120.00,120.300003,119.18,119.300003,523000,115.259968
2014-05-12,119.410004,120.580002,118.970001,119.879997,980800,115.820321
2014-05-09,119.059998,119.370003,118.239998,118.720001,529400,114.699608
2014-05-08,119.739998,120.849998,118.709999,119.040001,556400,115.008771
2014-05-07,119.260002,119.989998,117.879997,119.919998,717400,115.858968
2014-05-06,118.989998,120.379997,118.400002,118.790001,1107800,114.767237
2014-05-05,117.800003,119.620003,117.370003,119.349998,747300,115.308271
2014-05-02,117.410004,118.470001,116.82,118.220001,838100,114.21654
2014-05-01,117.57,118.480003,116.75,117.419998,887300,113.443629
2014-04-30,116.720001,117.720001,116.529999,117.519997,657400,113.540241
2014-04-29,117.629997,118.019997,116.910004,117.129997,805300,113.163449
2014-04-28,116.779999,117.589996,115.629997,117.019997,1304200,113.057173
2014-04-25,118.389999,118.389999,116.43,117.120003,735900,113.153793
2014-04-24,119.029999,119.029999,117.93,118.449997,738500,114.438747
2014-04-23,119.639999,120.129997,117.32,118.470001,1152300,114.458074
2014-04-22,117.68,119.900002,117.269997,119.169998,1454700,115.134366
2014-04-21,117.660004,118.709999,117.269997,117.550003,1290700,113.569231
2014-04-17,118.440002,118.970001,117.900002,117.940002,1215200,113.946023
2014-04-16,117.160004,118.709999,116.849998,118.68,1697000,114.660962
2014-04-15,115.370003,116.360001,114.279999,116.309998,881000,112.371218
2014-04-14,115.870003,116.150002,114.519997,115.190002,1023300,111.289151
2014-04-11,115.50,116.699997,115.089996,115.139999,1682200,111.240841
